System Name,System ID,System Type,System Status,History Year,Date Received,County,Use Cooling Percent,Use Process Percent,Use Domestic Percent,Use Miscellaneous Percent,Irrigation (Lawn and Garden) Percent,Acres Irrigated,Irrigation (Agriculture),Acres Irrigated,DEQ ID,Population,Domestic Use,Commercial Use,Industrial Use,Institutional Use,Total Use,Domestic Connections,Commercial Connections,Industrial Connections,Institutional Connections,Total Connections,Peak Date,Peak Demand,Peak Demand Units,Peak Use Include,Peak Measurement Type,Peak Wholesale Volume,Peak Wholesale Volume Units
Eastland Special Service District,1198,Public,Active,2005,1/31/02,San Juan,,,,,,,,,19013,0,9.181815727,0.5984738,0,0,10.82378231,24,1,0,0,27,,,,,,,
Eastland Special Service District,1198,Public,Active,2004,3/20/01,San Juan,,,,,,,,,19013,0,9.917204986,0,0,,10.26708198,23,0,0,,25,,,,,,,
Eastland Special Service District,1198,Public,Active,2003,2/12/00,San Juan,,,,,,,,,19013,100,8.852808592,0,0,,9.2732748,23,0,0,,23,,,,,,,
Eastland Special Service District,1198,Public,Active,2002,2/12/99,San Juan,,,,,,,,,19013,100,8.247889689,0.27314958,0,,8.52103927,22,0,0,,22,,,,,,,
Eastland Special Service District,1198,Public,Active,2001,1/31/98,San Juan,,,,,,,,,19013,120,10.27564169,0,0,,11.05212308,23,0,0,,33,,,,,,,
Eastland Special Service District,1198,Public,Active,2000,1/16/97,San Juan,,,,,,,,,19013,0,8.130036387,0,0,,8.130036387,0,0,0,,0,,,,,,,
Eastland Special Service District,1198,Public,Active,1999,1/23/96,San Juan,,,,,,,,,19013,0,6.073741793,0,0,,6.371444145,23,0,0,,28,,,,,,,
Eastland Special Service District,1198,Public,Active,1998,3/7/95,San Juan,,,,,,,,,19013,100,5.984737997,0,0,,5.984737997,20,0,0,,20,,,,,,,
Eastland Special Service District,1198,Public,Active,1997,3/15/94,San Juan,,,,,,,,,19013,100,6.399066013,0,0,,6.399066013,20,0,0,,20,,,,,,,
Eastland Special Service District,1198,Public,Active,1996,4/14/93,San Juan,,,,,,,,,19013,100,8.010341627,0,0,,8.010341627,20,0,0,,20,,,,,,,
Eastland Special Service District,1198,Public,Active,1995,3/27/92,San Juan,,,,,,,,,19013,100,4.155556538,0,0,,4.373462383,20,0,0,,20,,,,,,,
Eastland Special Service District,1198,Public,Active,1994,3/16/91,San Juan,,,,,,,,,19013,100,0,0,0,,5.156081967,0,0,0,,25,,,,,,,
Eastland Special Service District,1198,Public,Active,1993,3/10/90,San Juan,,,,,,,,,19013,100,6.90546692,0,0,,6.90546692,25,0,0,,25,,,,,,,
Eastland Special Service District,1198,Public,Active,1992,2/3/89,San Juan,,,,,,,,,19013,70,6.138192818,0,0,,6.138192818,19,0,0,,19,,,,,,,
Eastland Special Service District,1198,Public,Active,1991,3/1/88,San Juan,,,,,,,,,19013,100,6.7520121,0,0,,6.7520121,21,0,0,,21,,,,,,,
Eastland Special Service District,1198,Public,Active,1990,3/13/87,San Juan,,,,,,,,,19013,75,0,0,0,,5.186772931,0,0,0,,25,,,,,,,
Eastland Special Service District,1198,Public,Active,1989,1/15/86,San Juan,,,,,,,,,19013,100,7.05892174,0,0,0.859346994,7.918268735,35,0,0,,35,,,,,,,
Eastland Special Service District,1198,Public,Active,1988,3/14/85,San Juan,,,,,,,,,19013,0,5.524373536,0,0,,5.524373536,25,0,0,,25,,,,,,,
Eastland Special Service District,1198,Public,Active,1987,4/26/84,San Juan,,,,,,,,,19013,0,5.524373536,0,0,,5.524373536,25,0,0,,25,,,,,,,
Eastland Special Service District,1198,Public,Active,1986,3/9/83,San Juan,,,,,,,,,19013,100,5.524373536,0,0,,5.524373536,25,0,0,,25,,,,,,,
Eastland Special Service District,1198,Public,Active,1985,3/26/82,San Juan,,,,,,,,,19013,0,0,0,0,,7.243067525,0,0,0,,0,,,,,,,
Eastland Special Service District,1198,Public,Active,1982,5/8/79,San Juan,,,,,,,,,19013,0,0,0,0,,4.741753952,0,0,0,,0,,,,,,,
Eastland Special Service District,1198,Public,Active,1981,1/4/79,San Juan,,,,,,,,,19013,0,0,0,0,,2.639422912,0,0,0,,0,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2019,4/26/16,Kane,,,,,,,,,13003,499,89.65363487,10.99310816,32.77067726,11.12259969,144.54002,268,20,3,6,297,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2018,6/10/15,Kane,,,,,,,,,13003,495,97.64077801,9.895132313,24.28226273,26.27370099,158.091874,278,16,1,6,301,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2017,4/24/14,Kane,,,,,,,,,13003,485,91.63409266,3.88880296,29.20007453,10.01069725,134.7336674,264,17,1,6,288,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2016,1/4/13,Kane,,,,,,,,,13003,475,96.85767572,4.785186939,29.9492319,16.14990618,147.7420007,256,17,1,6,280,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2015,1/6/12,Kane,,,,,,,,,13003,450,88.09802101,6.240819655,34.42366372,6.540219907,135.3027243,261,16,1,5,283,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2012,4/9/09,Kane,,,,,,,,,13003,486,115.6222306,30.21473327,0,0,159.9231902,278,37,0,0,408,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2011,1/22/08,Kane,,,,,,,,,13003,425,102.4527344,11.91917433,18.59098792,8.835406983,158.6845882,322,42,1,5,375,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2010,2/6/07,Kane,,,,,,,,,13003,425,92.21173281,11.25485931,15.5420524,8.227583964,159.6712342,319,42,1,6,373,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2009,1/20/06,Kane,,,,,,,,,13003,425,107.4314144,7.631637523,11.67126994,10.02714642,169.8053005,323,38,1,6,370,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2008,5/11/05,Kane,,,,,,,,,13003,450,110.6455177,9.731428872,17.17960859,8.448635662,256.9606657,323,35,1,6,369,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2007,5/1/04,Kane,,,,,,,,,13003,450,120.024025,4.336332071,10.15186588,17.64300996,199.3976221,320,29,1,6,358,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2006,2/19/03,Kane,,,,,,,,,13003,450,111.0321964,4.12764798,14.5250244,15.1449389,177.108322,311,30,1,5,408,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2005,3/30/02,Kane,,,,,,,,,13003,440,103.1942691,7.076844837,13.98183221,12.54559484,152.7321829,298,29,1,5,394,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2004,4/4/01,Kane,,,,,,,,,13003,440,108.8083159,7.109340856,14.07794523,18.47596038,166.3613253,295,21,1,5,383,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2002,5/12/99,Kane,,,,,,,,,13003,400,192.6625271,0,34.26339231,9.142838202,237.6784986,585,0,11,3,604,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,2000,4/12/97,Kane,,,,,,,,,13003,500,30.69096409,3.069096409,46.03644613,1.534548204,82.86560304,225,18,2,1,248,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,1996,2/2/93,Kane,,,,,,,,,13003,450,755.4365974,48.21857368,0,,803.6551711,200,12,0,,212,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,1994,2/28/90,Kane,,,,,,,,,13003,400,92.07289227,46.03644613,15.34548204,,153.4548204,200,10,1,,211,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,1993,3/27/90,Kane,,,,,,,,,13003,365,81.51520062,109.3887342,0,,190.9039348,160,7,0,,167,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,1992,3/14/89,Kane,,,,,,,,,13003,350,84.59043522,75.13148009,0,,159.7219153,156,9,0,,165,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,1991,3/12/88,Kane,,,,,,,,,13003,93,69.68997216,56.09080597,0,,125.7807781,150,2,0,,152,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,1987,4/17/84,Kane,,,,,,,,,13003,250,105.721164,0,0,,105.721164,230,16,2,,248,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,1985,12/30/81,Kane,,,,,,,,,13003,240,0,0,0,,59.47601931,0,0,0,,0,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,1984,3/3/81,Kane,,,,,,,,,13003,240,0,0,0,,55.63044151,0,0,0,,132,,,,,,,
Glen Canyon Special Service District of Big Water,1199,Public,Active,1983,1/29/80,Kane,,,,,,,,,13003,240,0,0,0,,48.49172326,0,0,0,,120,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2019,3/30/16,Weber,,,,,,,,,29007,845,106.8216891,2.860199214,0,5.548540965,115.2304293,298,12,0,10,320,1/11/15,0.932940516,acre feet,Indoor and Outdoor,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2018,3/30/15,Weber,,,,,,,,,29007,780,49.41822741,3.372702722,0,5.846222643,58.63715278,295,10,0,16,321,12/23/14,0.883838384,acre feet,Indoor and Outdoor,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2017,4/27/14,Weber,,,,,,,,,29007,780,50.67340067,3.185500842,0,9.439884961,63.29878648,294,10,0,16,320,5/30/13,6.834403058,acre feet,Indoor and Outdoor,Estimated,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2016,2/21/13,Weber,,,,,,,,,29007,680,51.94698723,8.902830387,0,0.948284933,61.79810255,313,10,0,11,334,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2015,5/22/12,Weber,,,,,,,,,29007,670,67.86528479,0,0,0,67.86528479,334,9,0,0,343,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2014,3/24/11,Weber,,,,,,,,,29007,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2012,2/12/09,Weber,,,,,,,,,29007,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2011,3/8/08,Weber,,,,,,,,,29007,750,127.9294677,0,0,0,127.9294677,296,10,0,0,308,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2010,4/1/07,Weber,,,,,,,,,29007,750,163.2523141,4.603324896,0,0,167.855639,295,11,0,0,308,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2009,2/22/06,Weber,,,,,,,,,29007,750,152.5112227,0,0,0,152.5112227,297,12,0,4,315,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2008,3/4/05,Weber,,,,,,,,,29007,750,197,0,0,0,197,295,12,0,12,322,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2007,2/24/04,Weber,,,,,,,,,29007,730,196.8044148,0,0,0,196.8044148,295,9,0,13,320,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2006,2/27/03,Weber,,,,,,,,,29007,689,193.8245291,5.99966678,0,8.97648354,210.5192541,290,9,0,13,315,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2005,3/15/02,Weber,,,,,,,,,29007,689,203.644216,6.31687575,0,8.42250101,219.0854678,288,9,0,12,312,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2004,2/11/01,Weber,,,,,,,,,29007,750,224.5208041,7.115095903,0.790566211,8.696228326,233.2170324,284,9,1,11,308,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2003,3/7/00,Weber,,,,,,,,,29007,700,153.0742525,4.991578399,0.499035076,6.655335563,165.7192366,264,9,1,11,292,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,2002,2/26/99,Weber,,,,,,,,,29007,0,166.0872213,5.723250983,0.625174938,6.910991294,181.2221633,264,9,1,11,289,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1996,3/18/93,Weber,,,,,,,,,29007,660,335.6701433,14.75621553,0,18.44220032,368.8685592,232,9,0,14,255,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1995,3/12/92,Weber,,,,,,,,,29007,561,350.1194492,18.42992394,0,,368.5493732,0,0,0,,247,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1994,2/1/91,Weber,,,,,,,,,29007,561,0,0,0,,200.4119955,230,9,0,,239,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1993,3/24/90,Weber,,,,,,,,,29007,561,0,0,0,,265.783749,216,4,0,,220,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1992,2/3/89,Weber,,,,,,,,,29007,561,0,0,0,,341.6518122,216,10,0,,226,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1991,3/18/88,Weber,,,,,,,,,29007,546,0,0,0,,375.3842509,209,11,0,,220,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1990,2/24/87,Weber,,,,,,,,,29007,600,0,0,0,,345.49739,218,10,0,,228,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1989,2/19/86,Weber,,,,,,,,,29007,600,0,0,0,,373.6287277,218,10,0,,228,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1988,2/23/85,Weber,,,,,,,,,29007,220,0,0,0,,242.6151402,206,11,3,,220,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1985,1/19/82,Weber,,,,,,,,,29007,550,0,0,0,,0,0,0,0,,227,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1984,3/17/81,Weber,,,,,,,,,29007,525,0,0,0,,0,0,0,0,,229,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1983,3/20/80,Weber,,,,,,,,,29007,500,0,0,0,,0,0,0,0,,227,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1982,3/3/79,Weber,,,,,,,,,29007,500,0,0,0,,379.3710071,0,0,0,,225,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1981,3/3/78,Weber,,,,,,,,,29007,500,0,0,0,,346.3475297,114,12,0,,126,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1980,12/30/76,Weber,,,,,,,,,29007,500,0,0,0,,341.1055131,216,9,0,,225,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1979,3/11/76,Weber,,,,,,,,,29007,575,0,0,0,,349.8769906,0,0,0,,216,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1978,12/30/74,Weber,,,,,,,,,29007,0,0,0,0,,349.6007719,0,0,0,,223,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1977,12/30/73,Weber,,,,,,,,,29007,0,0,0,0,,320.1067554,0,0,0,,217,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1976,12/30/72,Weber,,,,,,,,,29007,0,0,0,0,,369.1908143,0,0,0,,210,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1975,12/30/71,Weber,,,,,,,,,29007,0,0,0,0,,403.1964025,0,0,0,,207,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1974,12/30/70,Weber,,,,,,,,,29007,0,0,0,0,,416.740325,0,0,0,,205,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1973,12/30/69,Weber,,,,,,,,,29007,0,0,0,0,,403.3866865,0,0,0,,195,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1972,12/30/68,Weber,,,,,,,,,29007,0,0,0,0,,418.8273105,0,0,0,,190,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1971,12/30/67,Weber,,,,,,,,,29007,0,0,0,0,,377.2840215,0,0,0,,186,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1970,12/30/66,Weber,,,,,,,,,29007,0,0,0,0,,428.1021199,0,0,0,,186,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1969,12/30/65,Weber,,,,,,,,,29007,0,0,0,0,,326.585618,0,0,0,,184,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1968,12/30/64,Weber,,,,,,,,,29007,0,0,0,0,,404.4117647,0,0,0,,182,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1967,12/30/63,Weber,,,,,,,,,29007,0,0,0,0,,265.0072676,0,0,0,,182,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1966,12/30/62,Weber,,,,,,,,,29007,0,0,0,0,,0,0,0,0,,181,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1965,12/30/61,Weber,,,,,,,,,29007,0,0,0,0,,0,0,0,0,,83,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1964,12/30/60,Weber,,,,,,,,,29007,0,0,0,0,,0,0,0,0,,180,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1962,12/30/58,Weber,,,,,,,,,29007,0,0,0,0,,94.9547738,0,0,0,,180,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1961,12/30/57,Weber,,,,,,,,,29007,625,0,0,0,,0,0,0,0,,180,,,,,,,
Huntsville Town Corporation Municipal Water System,1200,Public,Active,1960,12/30/56,Weber,,,,,,,,,29007,0,0,0,0,,0,0,0,0,,168,,,,,,,
Mountain Green Water Association,1201,Public,Active,2019,4/16/16,Morgan,,,,,,,,,15015,50,8.965098029,0,0,0,8.965098029,19,0,0,0,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,2018,7/29/15,Morgan,,,,,,,,,15015,54,13.57914562,0,0,0,13.57914562,19,0,0,0,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,2017,1/19/14,Morgan,,,,,,,,,15015,50,11.85037002,0,0,0,11.85037002,19,0,0,0,19,12/31/12,7.18148455,acre feet,Indoor and Outdoor,Metered,,
Mountain Green Water Association,1201,Public,Active,2016,8/30/13,Morgan,,,,,,,,,15015,50,19.75133277,0,0,0,19.75133277,19,0,0,0,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,2015,6/1/12,Morgan,,,,,,,,,15015,50,13.80997475,0,0,0,13.80997475,19,0,0,0,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,2014,4/26/11,Morgan,,,,,,,,,15015,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Mountain Green Water Association,1201,Public,Active,2013,3/11/10,Morgan,,,,,,,,,15015,70,13.2387635,0,0,0,13.2387635,18,0,0,0,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,2012,2/5/09,Morgan,,,,,,,,,15015,19,11.38632725,0,0,0,11.38632725,19,0,0,0,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,2011,3/27/08,Morgan,,,,,,,,,15015,19,11.38632725,0,0,0,11.38632725,19,0,0,0,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,2010,1/26/07,Morgan,,,,,,,,,15015,0,12.21431196,0,0,0,12.21431196,19,0,0,0,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,2009,2/1/06,Morgan,,,,,,,,,15015,19,12.33281075,0,0,0,12.33281075,19,0,0,0,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,2008,1/25/05,Morgan,,,,,,,,,15015,18,16.1563539,0,0,0,16.1563539,18,0,0,0,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,2007,1/29/04,Morgan,,,,,,,,,15015,0,17.06516993,0,0,0,17.06516993,18,0,0,0,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,2006,1/22/03,Morgan,,,,,,,,,15015,0,18.51609498,0,0,0,18.51609498,18,0,0,0,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,2005,1/30/02,Morgan,,,,,,,,,15015,18,16.40727585,0,0,0,16.40727585,18,0,0,0,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,2004,1/27/01,Morgan,,,,,,,,,15015,0,18.85149502,0,0,,18.85149502,18,0,0,,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,2003,1/22/00,Morgan,,,,,,,,,15015,0,14.88993606,0,0,,14.88993606,18,0,0,,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,2002,2/4/99,Morgan,,,,,,,,,15015,18,12.82222443,0,0,,12.82222443,18,0,0,,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,2001,1/23/98,Morgan,,,,,,,,,15015,0,15.36782507,0,0,,15.36782507,18,0,0,,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,2000,1/16/97,Morgan,,,,,,,,,15015,0,15.48052229,0,0,,15.48052229,18,0,0,,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,1999,1/13/96,Morgan,,,,,,,,,15015,0,16.23552,0,0,,16.23552,19,0,0,,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,1998,1/28/95,Morgan,,,,,,,,,15015,0,13.27077287,0,0,,13.27077287,19,0,0,,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,1997,1/28/94,Morgan,,,,,,,,,15015,0,14.85135752,0,0,,14.85135752,19,0,0,,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,1996,1/22/93,Morgan,,,,,,,,,15015,70,16.98437953,0,0,,16.98437953,19,0,0,,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,1995,1/28/92,Morgan,,,,,,,,,15015,70,13.98894143,0,0,,13.98894143,19,0,0,,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,1994,1/24/91,Morgan,,,,,,,,,15015,70,18.73990267,0,0,,18.73990267,19,0,0,,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,1993,1/26/90,Morgan,,,,,,,,,15015,65,0,0,0,,14.13318896,19,0,0,,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,1992,1/25/89,Morgan,,,,,,,,,15015,0,0,0,0,,15.44369313,19,0,0,,19,,,,,,,
Mountain Green Water Association,1201,Public,Active,1991,1/29/88,Morgan,,,,,,,,,15015,59,0,0,0,,15.09381614,0,0,0,,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,1990,2/4/87,Morgan,,,,,,,,,15015,0,0,0,0,,14.85442662,0,0,0,,18,,,,,,,
Mountain Green Water Association,1201,Public,Active,1989,1/10/86,Morgan,,,,,,,,,15015,65,0,0,0,,15.18895813,0,0,0,,17,,,,,,,
Mountain Green Water Association,1201,Public,Active,1988,3/27/85,Morgan,,,,,,,,,15015,0,0,0,0,,16.84627019,0,0,0,,16,,,,,,,
Mountain Green Water Association,1201,Public,Active,1985,4/27/82,Morgan,,,,,,,,,15015,84,5.585755464,0,0,8.621091813,15.32706747,17,0,0,,17,,,,,,,
